Number of Processes,Memory Used (MB),Time Elapsed (ms)
5929,13082.49609375,16445176.210641861
5930,13066.48828125,16448331.060886383
5931,13090.91015625,16451300.688266754
5932,13079.71875,16453927.407979965
5933,13101.50390625,16456825.197935104
5934,13114.2265625,16459792.783260345
5935,13086.84765625,16462945.823192596
5936,13092.09765625,16465592.235803604
5937,13092.8671875,16468328.659534454
5938,13080.9375,16471812.518119812
5939,13092.0,16474974.240541458
5940,13099.3203125,16478513.334989548
5941,13106.3515625,16483156.404972076
5942,13089.30078125,16485858.122110367
5943,13107.7734375,16489749.690055847
5944,13088.3671875,16492310.22810936
5945,13087.2109375,16495320.183753967
5946,13095.82421875,16498342.678546906
5947,13113.38671875,16501247.176408768
5948,13105.97265625,16504535.340070724
5949,13109.1015625,16507110.173225403
5950,13107.65234375,16509985.042572021
5951,13102.6328125,16512549.796581268
5952,13116.234375,16515399.870872498
5953,13102.16796875,16518499.175548553
5954,13118.51953125,16521260.235786438
5955,13110.96484375,16524309.044837952
5956,13114.9296875,16527661.341428757
5957,13123.98828125,16530340.196847916
5958,13124.2890625,16533298.252820969
5959,13135.9140625,16536224.524259567
5960,13126.53125,16538882.680416107
5961,13130.328125,16541531.359434128
5962,13123.9375,16544125.744819641
5963,13122.9453125,16546751.916646957
5964,13137.12890625,16549447.943210602
5965,13112.19140625,16552635.35284996
5966,13120.1796875,16555201.805353165
5967,13135.0625,16557865.376710892
5968,13106.08984375,16561751.01518631
5969,13129.33203125,16566330.932378769
5970,13138.5703125,16568884.478092194
5971,13138.23828125,16571484.130382538
5972,13125.94140625,16575207.015275955
5973,13156.13671875,16577939.4967556
5974,13144.23046875,16581990.239620209
5975,13139.6484375,16586574.277639389
5976,13149.4921875,16589245.229959488
5977,13150.87109375,16593346.58408165
5978,13151.27734375,16598032.186746597
5979,13168.13671875,16600568.152427673
5980,13162.25,16604025.391101837
5981,13162.5,16607270.782709122
5982,13153.8828125,16609910.913944244
5983,13176.68359375,16612545.409202576
5984,13169.81640625,16615446.641683578
5985,13156.13671875,16618271.896839142
5986,13118.046875,16620999.074459076
5987,13140.9921875,16623622.090101242
5988,13126.3984375,16626981.341362
5989,13127.0625,16630056.17403984
5990,13123.83203125,16632890.449762344
5991,13169.2890625,16636073.056459427
5992,13152.71484375,16639421.591043472
5993,13160.1171875,16642052.362918854
5994,13161.7421875,16644672.192335129
5995,13147.6953125,16648471.220254898
5996,13162.3125,16653006.15119934
5997,13162.6484375,16655536.123275757
5998,13180.609375,16659996.415376663
5999,13179.15625,16662606.513500214
6000,13184.12890625,16665846.096992493
6001,13177.18359375,16668428.208827972
6002,13178.5390625,16671487.677812576
6003,13167.1484375,16674607.730388641
6004,13189.875,16678292.995929718
6005,13168.6875,16680892.175197601
6006,13174.96875,16683689.544439316
6007,13183.8359375,16687700.179576874
6008,13177.05078125,16692446.838140488
6009,13182.328125,16697021.391868591
6010,13177.87890625,16699945.216178894
6011,13158.5078125,16703723.664045334
6012,13172.8046875,16708289.72864151
6013,13174.21875,16712899.216651917
6014,13192.046875,16715572.177171707
6015,13168.42578125,16718151.587963104
6016,13168.13671875,16721300.219297409
6017,13183.703125,16724279.2263031
6018,13178.1875,16728866.164207458
6019,13180.5625,16731581.984043121
6020,13190.26953125,16734705.352544785
6021,13177.1171875,16737366.285562515
6022,13180.10546875,16740505.200624466
6023,13226.07421875,16745139.429330826
6024,13196.71484375,16748051.982879639
6025,13191.64453125,16750600.423336029
6026,13210.75390625,16754350.374937057
6027,13203.671875,16758928.212404251
6028,13227.671875,16762912.961244583
6029,13258.5703125,16765586.701393127
6030,13261.34375,16768371.189117432
6031,13235.87109375,16771024.525880814
6032,13244.88671875,16774742.548465729
6033,13252.19921875,16777524.073839188
6034,13246.27734375,16780319.796085358
6035,13263.73046875,16783243.283748627
6036,13237.19921875,16786603.247880936
6037,13239.953125,16791241.415023804
6038,13235.72265625,16795813.20667267
6039,13234.0234375,16798802.27613449
6040,13239.30859375,16801398.233890533
6041,13228.80859375,16805081.542491913
6042,13233.0078125,16809710.248708725
6043,13246.07421875,16812656.68463707
6044,13245.89453125,16815261.41691208
6045,13245.14453125,16817917.367219925
6046,13254.1953125,16820581.285715103
6047,13239.453125,16823602.594852448
6048,13273.6875,16828229.776144028
6049,13162.125,16831983.583450317
6050,13175.4921875,16835254.229068756
6051,13164.6484375,16838418.751716614
6052,13169.7109375,16841827.94189453
6053,13147.359375,16844655.000448227
6054,13145.96484375,16849256.368875504
6055,13157.74609375,16852173.10667038
6056,13134.515625,16856048.18058014
6057,13153.984375,16859235.43858528
6058,13158.92578125,16861871.148586273
6059,13156.67578125,16865346.22001648
6060,13158.5390625,16868270.589113235
6061,13152.71875,16870920.635938644
6062,13159.42578125,16873464.258670807
6063,13153.46875,16877011.65986061
6064,13167.28125,16880113.4390831
6065,13161.9296875,16884032.721996307
6066,13154.17578125,16886731.326818466
6067,13182.21484375,16889733.446121216
6068,13162.234375,16892313.068151474
6069,13155.42578125,16895003.986358643
6070,13149.09375,16897661.530971527
6071,13174.01953125,16900993.578195572
6072,13168.81640625,16904177.09517479
6073,13162.484375,16907043.511390686
6074,13160.98046875,16910423.186302185
6075,13163.40234375,16913959.18750763
6076,13162.30078125,16917012.88986206
6077,13194.9609375,16919566.197395325
6078,13181.28515625,16922146.470069885
6079,13175.09375,16925397.96066284
6080,13162.96484375,16927954.530715942
6081,13163.81640625,16931087.1822834
6082,13172.79296875,16933952.199697495
6083,13168.01953125,16938760.47563553
6084,13177.6484375,16943671.665906906
6085,13188.42578125,16946333.084344864
6086,13177.31640625,16948956.64358139
6087,13190.5546875,16951661.390542984
6088,13208.47265625,16955449.3830204
6089,13124.4609375,16958395.41363716
6090,13105.85546875,16960928.406238556
6091,13090.80078125,16963474.272727966
6092,13085.60546875,16967495.2545166
6093,13099.01171875,16970253.705978394
6094,13054.45703125,16973687.606811523
6095,13103.18359375,16977044.105052948
6096,13084.83984375,16979718.101024628
6097,13092.30078125,16982436.28668785
6098,13084.24609375,16985482.64145851
6099,13087.5,16989087.190151215
6100,13080.78125,16991872.121334076
6101,13100.796875,16994485.86821556
6102,13082.44140625,16997457.748651505
6103,13098.54296875,17000028.492212296
6104,13087.82421875,17003669.162511826
6105,13065.6171875,17006390.939474106
6106,13076.68359375,17009629.690647125
6107,13072.75,17012227.80442238
6108,13065.46875,17015604.671001434
6109,13075.3125,17018439.341783524
6110,13068.875,17021003.43108177
6111,13088.046875,17023705.740451813
6112,13089.62109375,17027720.45826912
6113,13085.58203125,17032447.213172913
6114,13087.04296875,17034980.466127396
6115,13099.08203125,17038011.656284332
6116,13106.12890625,17040833.2631588
6117,13083.77734375,17044500.668525696
6118,13091.234375,17048078.389167786
6119,13094.546875,17050906.664848328
6120,13095.84765625,17054140.344142914
6121,13076.8125,17058231.171369553
6122,13104.7109375,17061454.23054695
6123,13093.59375,17064057.403087616
6124,13116.44140625,17066672.206163406
6125,13100.84765625,17069657.974481583
6126,13101.11328125,17072450.469970703
6127,13093.6953125,17075800.591230392
6128,13125.953125,17078613.53111267
6129,13134.3671875,17081316.9195652
6130,13110.75,17084870.478630066
6131,13114.17578125,17087593.791246414
6132,13120.8359375,17090243.74938011
6133,13116.08203125,17095246.684789658
6134,13116.03125,17100077.23093033
6135,13140.375,17102612.979650497
6136,13124.890625,17105445.899248123
6137,13164.8671875,17108100.256443024
6138,13138.921875,17110919.27909851
6139,13148.48828125,17114837.228775024
6140,13155.66796875,17117981.496810913
6141,13134.0390625,17120752.62784958
6142,13133.8671875,17123586.572170258
6143,13147.33203125,17126854.17151451
6144,13148.8125,17129741.466999054
6145,13157.1484375,17132376.492261887
6146,13139.9296875,17134997.18952179
6147,13171.24609375,17137715.250730515
6148,13169.2734375,17141939.734697342
6149,13175.61328125,17146842.569351196
6150,13197.5625,17151684.593439102
6151,13186.66015625,17154405.69782257
6152,13199.62890625,17157069.65327263
6153,13194.55078125,17161122.245788574
6154,13215.63671875,17164024.354457855
6155,13147.7421875,17166795.268535614
6156,13140.28515625,17170016.523599625
6157,13147.2890625,17172599.045038223
6158,13116.7578125,17175609.973669052
6159,13134.5703125,17178628.23677063
6160,13122.9921875,17181272.052049637
6161,13147.05859375,17183914.545297623
6162,13132.8125,17187941.516399384
6163,13114.1640625,17192864.17365074
6164,13102.4140625,17197768.819093704
6165,13108.50390625,17200322.201490402
6166,13118.5703125,17203083.44745636
6167,13100.4921875,17207698.42004776
6168,13112.9140625,17210922.551631927
6169,13128.6875,17213564.477443695
6170,13105.47265625,17216141.499996185
6171,13118.01171875,17218748.22497368
6172,13120.3125,17221974.088430405
6173,13107.5703125,17224855.170726776
6174,13127.2734375,17227440.1242733
6175,13090.54296875,17230641.50571823
6176,13093.95703125,17233464.160442352
6177,13103.21875,17236957.219839096
6178,13105.765625,17239894.8802948
6179,13110.04296875,17244734.47394371
6180,13115.74609375,17247271.89350128
6181,13109.58203125,17249813.864707947
6182,13113.24609375,17252625.346660614
6183,13123.09375,17255492.259979248
6184,13100.03515625,17258151.235818863
6185,13128.82421875,17261261.31105423
6186,13105.56640625,17264233.90674591
6187,13096.1796875,17266907.217025757
6188,13125.546875,17269791.987657547
6189,13108.30078125,17272613.26980591
6190,13111.70703125,17275352.42009163
6191,13122.24609375,17277931.33544922
6192,13115.79296875,17280525.5112648
6193,13136.14453125,17283251.970767975
6194,13132.6875,17286121.455192566
6195,13134.12109375,17290120.324134827
6196,13156.11328125,17292666.179418564
6197,13154.1640625,17295400.644540787
6198,13159.98046875,17298113.507270813
6199,13152.2890625,17301271.293640137
6200,13162.1328125,17305175.355434418
6201,13164.9921875,17307770.34687996
6202,13193.19140625,17310342.068195343
6203,13187.93359375,17312887.15815544
6204,13156.24609375,17315807.855844498
6205,13186.71875,17318358.28280449
6206,13171.34765625,17321182.905435562
6207,13192.609375,17325464.8270607
6208,13213.734375,17328036.216020584
6209,13200.9140625,17330627.39109993
6210,13218.30859375,17333283.819437027
6211,13199.55859375,17336630.80573082
6212,13195.3046875,17339976.00865364
6213,13213.83984375,17343098.16980362
6214,13189.3515625,17345829.24246788
6215,13190.7890625,17348999.8524189
6216,13197.8515625,17351706.24780655
6217,13202.94140625,17355750.41770935
6218,13209.3671875,17358294.23713684
6219,13169.3671875,17361440.085172653
6220,13180.41015625,17364023.45108986
6221,13195.9609375,17366612.951517105
6222,13186.8515625,17369531.44478798
6223,13193.26953125,17373421.327352524
6224,13187.44921875,17375995.700597763
6225,13191.59375,17378549.76081848
6226,13180.91796875,17381754.22024727
6227,13187.05859375,17384498.547554016
6228,13163.22265625,17388759.97567177
6229,13180.43359375,17391339.302778244
6230,13180.6484375,17393967.46611595
6231,13169.4921875,17396753.031015396
6232,13193.80859375,17399368.646621704
6233,13169.50390625,17404071.33579254
6234,13163.171875,17407400.25472641
6235,13171.984375,17410038.53726387
6236,13190.609375,17414380.405664444
6237,13179.80859375,17416947.23200798
6238,13168.1171875,17419555.70960045
6239,13166.7890625,17424525.36058426
6240,13177.76953125,17427173.2070446
6241,13205.109375,17429753.466129303
6242,13203.71875,17432376.29532814
6243,13216.3984375,17435038.249254227
6244,13192.37109375,17438048.4790802
6245,13192.8359375,17440657.603740692
6246,13203.05078125,17444972.45311737
6247,13169.40234375,17448251.816034317
6248,13094.40234375,17451390.35010338
6249,13098.890625,17455265.155553818
6250,13106.765625,17460439.39805031
6251,13091.98046875,17463251.2383461
6252,13107.7109375,17465832.5984478
6253,13115.33984375,17468449.19705391
6254,13087.25390625,17471752.075195312
6255,13113.30078125,17475710.538864136
6256,13128.63671875,17478427.139282227
6257,13094.87890625,17481913.778305054
6258,13060.5390625,17485959.72919464
6259,13091.81640625,17488536.073446274
6260,13077.234375,17491270.238637924
6261,13082.90625,17493910.430908203
6262,13052.24609375,17496450.424194336
6263,13053.9609375,17499012.088775635
6264,13068.43359375,17501639.097452164
6265,13068.36328125,17504173.51961136
6266,13073.9453125,17506947.551965714
6267,13064.34765625,17509465.533733368
6268,13065.87109375,17512076.580762863
6269,13071.1953125,17514701.329231262
6270,13079.578125,17517358.11161995
6271,13078.34765625,17520032.911539078
6272,13084.66796875,17522679.51321602
6273,13070.828125,17525286.26728058
6274,13061.3359375,17527907.775640488
6275,13067.79296875,17530568.96519661
6276,13064.609375,17533156.47482872
6277,13068.3046875,17535762.37845421
6278,13073.078125,17538522.71413803
6279,13057.46484375,17542280.076503754
6280,13030.3515625,17545598.120212555
6281,13061.86328125,17548369.78340149
6282,13067.7578125,17551416.295051575
6283,13059.2578125,17554008.92519951
6284,13061.23046875,17556593.385457993
6285,13072.328125,17559296.910762787
6286,13064.15234375,17561916.197538376
6287,13080.4375,17564565.124750137
6288,13078.328125,17567144.67024803
6289,13092.51953125,17569805.769205093
6290,13086.734375,17572332.24105835
6291,13083.0546875,17574970.12400627
6292,13081.78125,17577538.168668747
6293,13096.46484375,17580167.244434357
6294,13044.58203125,17582802.229881287
6295,13073.40625,17585535.560131073
6296,13078.47265625,17588216.175317764
6297,13085.203125,17590881.217718124
6298,13088.1953125,17593546.281576157
6299,13092.34375,17596200.4570961
6300,13072.1640625,17598833.82320404
6301,13040.79296875,17601905.10749817
6302,13064.8515625,17604449.258089066
